Unnamed: 0,ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,User,EDUCATION_TYPE
22433,5137316,F,N,N,1,Married,House / apartment,1,1,0,0,3.0,50,26,3.0,0,135000.0,State servant,5137316,Higher education
22434,5137317,F,N,N,1,Married,House / apartment,1,1,0,0,3.0,26,26,3.0,0,135000.0,State servant,5137317,Higher education
22435,5137318,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,11,36,3.0,0,135000.0,Commercial associate,5137318,Secondary / secondary special
22436,5137319,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,5,36,3.0,0,135000.0,Commercial associate,5137319,Secondary / secondary special
22437,5137320,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,11,36,3.0,0,135000.0,Commercial associate,5137320,Secondary / secondary special
22438,5137328,F,N,N,1,Married,House / apartment,1,1,1,0,3.0,21,28,8.0,0,157500.0,Working,5137328,Secondary / secondary special
22439,5137329,F,N,N,1,Married,House / apartment,1,1,1,0,3.0,20,28,8.0,0,157500.0,Working,5137329,Secondary / secondary special
22440,5137330,F,N,N,1,Married,House / apartment,1,1,1,0,3.0,20,28,8.0,0,157500.0,Working,5137330,Secondary / secondary special
22441,5137331,F,N,N,1,Married,House / apartment,1,1,1,0,3.0,21,28,8.0,0,157500.0,Working,5137331,Secondary / secondary special
22442,5137332,F,N,N,1,Married,House / apartment,1,1,1,0,3.0,31,28,8.0,0,157500.0,Working,5137332,Secondary / secondary special
22443,5137333,F,N,N,1,Married,House / apartment,1,1,1,0,3.0,16,28,8.0,0,157500.0,Working,5137333,Secondary / secondary special
22444,5137334,F,N,N,1,Married,House / apartment,1,1,1,0,3.0,4,28,8.0,0,157500.0,Working,5137334,Secondary / secondary special
22445,5137339,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,47,29,4.0,0,225000.0,Commercial associate,5137339,Secondary / secondary special
22446,5137342,M,Y,N,0,Married,Rented apartment,1,0,1,0,2.0,11,30,2.0,0,315000.0,Working,5137342,Secondary / secondary special
22447,5137348,M,Y,N,0,Married,House / apartment,1,1,0,0,2.0,20,43,24.0,0,81000.0,Working,5137348,Secondary / secondary special
22448,5137349,M,Y,N,0,Married,House / apartment,1,1,0,0,2.0,14,43,24.0,0,81000.0,Working,5137349,Secondary / secondary special
22449,5137353,M,Y,N,2,Married,House / apartment,1,1,1,0,4.0,40,34,6.0,0,72000.0,Working,5137353,Secondary / secondary special
22450,5137354,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,17,48,11.0,0,135000.0,Working,5137354,Secondary / secondary special
22451,5137355,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,28,48,11.0,0,135000.0,Working,5137355,Secondary / secondary special
22452,5137357,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,37,48,11.0,0,135000.0,Working,5137357,Secondary / secondary special
22453,5137358,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,2,48,11.0,0,135000.0,Working,5137358,Secondary / secondary special
22454,5137359,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,58,48,11.0,0,135000.0,Working,5137359,Secondary / secondary special
22455,5137361,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,23,48,11.0,0,135000.0,Working,5137361,Secondary / secondary special
22456,5137362,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,13,48,11.0,0,135000.0,Working,5137362,Secondary / secondary special
22457,5137363,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,56,48,11.0,0,135000.0,Working,5137363,Secondary / secondary special
22458,5137365,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,8,40,3.0,0,337500.0,Working,5137365,Secondary / secondary special
22459,5137366,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,5,40,3.0,0,337500.0,Working,5137366,Secondary / secondary special
22460,5137367,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,5,40,3.0,0,337500.0,Working,5137367,Secondary / secondary special
22461,5137368,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,36,32,1.0,0,202500.0,Working,5137368,Incomplete higher
22462,5137373,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,3,32,1.0,0,202500.0,Working,5137373,Incomplete higher
22463,5137374,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,39,32,1.0,0,202500.0,Working,5137374,Incomplete higher
22464,5137375,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,43,32,1.0,0,202500.0,Working,5137375,Incomplete higher
22465,5137376,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,57,32,1.0,0,202500.0,Working,5137376,Incomplete higher
22466,5137377,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,45,32,1.0,0,202500.0,Working,5137377,Incomplete higher
22467,5137378,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,1,32,1.0,0,202500.0,Working,5137378,Incomplete higher
22468,5137379,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,2,32,1.0,0,202500.0,Working,5137379,Incomplete higher
22469,5137388,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,22,30,7.0,0,180000.0,Commercial associate,5137388,Lower secondary
22470,5137389,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,22,30,7.0,0,180000.0,Commercial associate,5137389,Lower secondary
22471,5137390,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,22,30,7.0,0,180000.0,Commercial associate,5137390,Lower secondary
22472,5137391,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,49,30,7.0,0,180000.0,Commercial associate,5137391,Lower secondary
22473,5137392,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,28,30,7.0,0,180000.0,Commercial associate,5137392,Lower secondary
22474,5137393,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,24,30,7.0,0,180000.0,Commercial associate,5137393,Lower secondary
22475,5137394,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,30,30,7.0,0,180000.0,Commercial associate,5137394,Lower secondary
22476,5137395,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,37,30,7.0,0,180000.0,Commercial associate,5137395,Lower secondary
22477,5137396,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,26,30,7.0,0,180000.0,Commercial associate,5137396,Lower secondary
22478,5137397,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,24,30,7.0,0,180000.0,Commercial associate,5137397,Lower secondary
22479,5137398,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,20,30,7.0,0,180000.0,Commercial associate,5137398,Lower secondary
22480,5137399,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,13,47,8.0,0,157500.0,Working,5137399,Higher education
22481,5137401,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,17,47,8.0,0,157500.0,Working,5137401,Higher education
22482,5137402,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,24,47,8.0,0,157500.0,Working,5137402,Higher education
22483,5137403,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,24,47,8.0,0,157500.0,Working,5137403,Higher education
22484,5137404,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,26,47,8.0,0,157500.0,Working,5137404,Higher education
22485,5137405,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,35,47,8.0,0,157500.0,Working,5137405,Higher education
22486,5137406,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,39,47,8.0,0,157500.0,Working,5137406,Higher education
22487,5137407,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,13,47,8.0,0,157500.0,Working,5137407,Higher education
22488,5137408,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,44,55,3.0,0,225000.0,Working,5137408,Higher education
22489,5137409,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,46,55,3.0,0,225000.0,Working,5137409,Higher education
22490,5137410,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,1,55,3.0,0,225000.0,Working,5137410,Higher education
22491,5137411,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,14,55,3.0,0,225000.0,Working,5137411,Higher education
22492,5137412,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,14,55,3.0,0,225000.0,Working,5137412,Higher education
22493,5137420,M,Y,N,1,Married,House / apartment,1,1,1,0,3.0,30,31,5.0,0,157500.0,Working,5137420,Secondary / secondary special
22494,5137421,M,Y,N,1,Married,House / apartment,1,1,1,0,3.0,17,31,5.0,0,157500.0,Working,5137421,Secondary / secondary special
22495,5137422,M,Y,N,1,Married,House / apartment,1,1,1,0,3.0,34,31,5.0,0,157500.0,Working,5137422,Secondary / secondary special
22496,5137425,M,Y,N,1,Married,House / apartment,1,1,1,0,3.0,9,31,5.0,0,157500.0,Working,5137425,Secondary / secondary special
22497,5137426,M,Y,N,1,Married,House / apartment,1,1,1,0,3.0,19,31,5.0,0,157500.0,Working,5137426,Secondary / secondary special
22498,5137435,F,N,N,1,Married,House / apartment,1,1,0,0,3.0,6,33,3.0,0,157500.0,Commercial associate,5137435,Higher education
22499,5137436,F,N,N,1,Married,House / apartment,1,1,0,0,3.0,19,33,3.0,0,157500.0,Commercial associate,5137436,Higher education
22500,5137437,F,N,N,1,Married,House / apartment,1,1,0,0,3.0,27,33,3.0,0,157500.0,Commercial associate,5137437,Higher education
22501,5137438,F,N,N,1,Married,House / apartment,1,1,0,0,3.0,17,33,3.0,0,157500.0,Commercial associate,5137438,Higher education
22502,5137439,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,18,25,3.0,0,225000.0,Working,5137439,Secondary / secondary special
22503,5137440,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,10,25,3.0,0,225000.0,Working,5137440,Secondary / secondary special
22504,5137441,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,1,25,3.0,0,225000.0,Working,5137441,Secondary / secondary special
22505,5137442,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,6,25,3.0,0,225000.0,Working,5137442,Secondary / secondary special
22506,5137444,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,47,38,5.0,0,315000.0,Working,5137444,Higher education
22507,5137445,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,47,38,5.0,0,315000.0,Working,5137445,Higher education
22508,5137448,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,11,38,5.0,0,315000.0,Working,5137448,Higher education
22509,5137449,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,20,38,5.0,0,315000.0,Working,5137449,Higher education
22510,5137450,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,25,27,3.0,0,180000.0,Working,5137450,Secondary / secondary special
22511,5137451,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,12,27,3.0,0,180000.0,Working,5137451,Secondary / secondary special
22512,5137453,M,Y,N,2,Married,House / apartment,1,0,1,0,4.0,29,35,5.0,0,292500.0,Commercial associate,5137453,Higher education
22513,5137459,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,31,49,7.0,0,180000.0,Working,5137459,Higher education
22514,5137460,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,26,49,7.0,0,180000.0,Working,5137460,Higher education
22515,5137461,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,17,49,7.0,0,180000.0,Working,5137461,Higher education
22516,5137462,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,31,42,2.0,0,135000.0,Working,5137462,Secondary / secondary special
22517,5137463,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,38,42,2.0,0,135000.0,Working,5137463,Secondary / secondary special
22518,5137464,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,2,42,2.0,0,135000.0,Working,5137464,Secondary / secondary special
22519,5137465,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,0,42,2.0,0,135000.0,Working,5137465,Secondary / secondary special
22520,5137467,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,2,42,2.0,0,135000.0,Working,5137467,Secondary / secondary special
22521,5137468,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,18,37,8.0,0,157500.0,Working,5137468,Higher education
22522,5137469,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,36,37,8.0,0,157500.0,Working,5137469,Higher education
22523,5137470,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,9,37,8.0,0,157500.0,Working,5137470,Higher education
22524,5137471,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,8,37,8.0,0,157500.0,Working,5137471,Higher education
22525,5137472,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,19,37,8.0,0,157500.0,Working,5137472,Higher education
22526,5137473,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,29,37,8.0,0,157500.0,Working,5137473,Higher education
22527,5137474,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,12,37,8.0,0,157500.0,Working,5137474,Higher education
22528,5137475,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,14,37,8.0,0,157500.0,Working,5137475,Higher education
22529,5137477,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,39,37,8.0,0,157500.0,Working,5137477,Higher education
22530,5137478,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,11,37,8.0,0,157500.0,Working,5137478,Higher education
22531,5137479,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,24,37,8.0,0,157500.0,Working,5137479,Higher education
22532,5137480,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,52,37,8.0,0,157500.0,Working,5137480,Higher education
22533,5137481,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,36,37,8.0,0,157500.0,Working,5137481,Higher education
22534,5137482,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,15,37,8.0,0,157500.0,Working,5137482,Higher education
22535,5137483,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,47,32,8.0,0,360000.0,Working,5137483,Higher education
22536,5137484,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,15,32,8.0,0,360000.0,Working,5137484,Higher education
22537,5137485,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,39,32,8.0,0,360000.0,Working,5137485,Higher education
22538,5137486,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,39,32,8.0,0,360000.0,Working,5137486,Higher education
22539,5137487,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,12,32,8.0,0,360000.0,Working,5137487,Higher education
22540,5137489,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,55,32,8.0,0,360000.0,Working,5137489,Higher education
22541,5137490,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,47,32,8.0,0,360000.0,Working,5137490,Higher education
22542,5137491,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,43,32,8.0,0,360000.0,Working,5137491,Higher education
22543,5137492,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,38,32,8.0,0,360000.0,Working,5137492,Higher education
22544,5137493,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,15,32,8.0,0,360000.0,Working,5137493,Higher education
22545,5137494,M,N,N,1,Married,With parents,1,1,0,0,3.0,28,25,5.0,0,135000.0,Working,5137494,Secondary / secondary special
22546,5137495,M,Y,N,2,Married,House / apartment,1,1,1,0,4.0,32,30,0.0,0,135000.0,Working,5137495,Secondary / secondary special
22547,5137497,M,Y,N,2,Married,House / apartment,1,1,1,0,4.0,39,30,0.0,1,135000.0,Working,5137497,Secondary / secondary special
22548,5137498,M,Y,N,2,Married,House / apartment,1,1,1,0,4.0,39,30,0.0,0,135000.0,Working,5137498,Secondary / secondary special
22549,5137508,M,Y,N,1,Married,With parents,1,1,0,0,3.0,22,34,10.0,0,225000.0,Commercial associate,5137508,Higher education
22550,5137509,M,Y,N,1,Married,With parents,1,1,0,0,3.0,3,34,10.0,0,225000.0,Commercial associate,5137509,Higher education
22551,5137510,M,Y,N,1,Married,With parents,1,1,0,0,3.0,38,34,10.0,1,225000.0,Commercial associate,5137510,Higher education
22552,5137511,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,31,60,14.0,0,180000.0,Working,5137511,Secondary / secondary special
22553,5137512,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,12,60,14.0,0,180000.0,Working,5137512,Secondary / secondary special
22554,5137513,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,28,28,8.0,0,135000.0,Working,5137513,Secondary / secondary special
22555,5137514,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,36,28,8.0,0,135000.0,Working,5137514,Secondary / secondary special
22556,5137515,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,38,28,8.0,0,135000.0,Working,5137515,Secondary / secondary special
22557,5137516,M,N,N,1,Married,House / apartment,1,1,0,0,3.0,33,28,8.0,0,135000.0,Working,5137516,Secondary / secondary special
22558,5137519,F,Y,N,0,Separated,House / apartment,1,1,0,0,1.0,42,57,1.0,0,126000.0,Working,5137519,Secondary / secondary special
22559,5137521,F,Y,N,0,Separated,House / apartment,1,1,0,0,1.0,19,57,1.0,0,126000.0,Working,5137521,Secondary / secondary special
22560,5137524,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,48,41,10.0,0,135000.0,Working,5137524,Secondary / secondary special
22561,5137525,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,28,41,10.0,0,135000.0,Working,5137525,Secondary / secondary special
22562,5137526,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,45,41,10.0,0,135000.0,Working,5137526,Secondary / secondary special
22563,5137527,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,60,41,10.0,0,135000.0,Working,5137527,Secondary / secondary special
22564,5137528,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,36,41,10.0,0,135000.0,Working,5137528,Secondary / secondary special
22565,5137531,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,60,41,10.0,0,135000.0,Working,5137531,Secondary / secondary special
22566,5137532,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,28,41,10.0,0,135000.0,Working,5137532,Secondary / secondary special
22567,5137533,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,29,41,10.0,0,135000.0,Working,5137533,Secondary / secondary special
22568,5137534,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,9,41,10.0,0,135000.0,Working,5137534,Secondary / secondary special
22569,5137535,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,34,41,10.0,0,135000.0,Working,5137535,Secondary / secondary special
22570,5137537,M,N,N,0,Married,House / apartment,1,1,0,0,2.0,0,41,10.0,0,135000.0,Working,5137537,Secondary / secondary special
22571,5137538,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,45,52,9.0,0,157500.0,Working,5137538,Secondary / secondary special
22572,5137539,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,15,52,9.0,0,157500.0,Working,5137539,Secondary / secondary special
22573,5137540,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,58,52,9.0,0,157500.0,Working,5137540,Secondary / secondary special
22574,5137541,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,25,52,9.0,0,157500.0,Working,5137541,Secondary / secondary special
22575,5137542,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,2,52,9.0,0,157500.0,Working,5137542,Secondary / secondary special
22576,5137543,F,N,N,0,Single / not married,House / apartment,1,1,1,0,1.0,43,56,24.0,0,108000.0,Working,5137543,Secondary / secondary special
22577,5139307,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,47,28,2.0,0,180000.0,State servant,5139307,Higher education
22578,5139308,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,47,28,2.0,0,180000.0,State servant,5139308,Higher education
22579,5139309,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,3,28,2.0,0,180000.0,State servant,5139309,Higher education
22580,5139310,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,43,28,2.0,0,180000.0,State servant,5139310,Higher education
22581,5139312,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,48,28,2.0,0,180000.0,State servant,5139312,Higher education
22582,5139313,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,12,28,2.0,0,180000.0,State servant,5139313,Higher education
22583,5139314,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,48,28,2.0,0,180000.0,State servant,5139314,Higher education
22584,5139315,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,36,28,2.0,0,180000.0,State servant,5139315,Higher education
